Label	Assembly	Domain	Phylum	Class	Order	Family	Genus	Species
GCF_013423785.1|WP_180307307.1	GCF_013423785.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitinibacter	Chitinibacter fontanus
GCF_040047665.1|WP_348945322.1	GCF_040047665.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitinibacter	Chitinibacter mangrovi
GCF_013403565.1|WP_179357367.1	GCF_013403565.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitinibacter	Chitinibacter bivalviorum
GCF_016881405.1|WP_239078191.1	GCF_016881405.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Deefgea	Deefgea chitinilytica
GCF_019665765.1|WP_255573489.1	GCF_019665765.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Deefgea	Deefgea tanakiae
GCF_000620145.1|WP_051534789.1	GCF_000620145.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Deefgea	Deefgea rivuli
GCF_013284055.1|WP_173531944.1	GCF_013284055.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Deefgea	Deefgea piscis
GCF_020531905.1|WP_226763773.1	GCF_020531905.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Deefgea	Deefgea salmonis
GCF_015223195.1|WP_194115210.1	GCF_015223195.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitinilyticum	Chitinilyticum piscinae
GCF_000428145.1|WP_051304680.1	GCF_000428145.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitinilyticum	Chitinilyticum litopenaei
GCF_000430805.1|WP_051278961.1	GCF_000430805.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitinilyticum	Chitinilyticum aquatile
GCF_000374805.1|WP_018747659.1	GCF_000374805.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitiniphilus	Chitiniphilus shinanonensis
GCF_042140075.1|WP_136773155.1	GCF_042140075.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitiniphilus	Chitiniphilus eburneus
GCF_900176275.1|WP_084088753.1	GCF_900176275.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Andreprevotia	Andreprevotia lacus
GCF_024437655.1|WP_255989891.1	GCF_024437655.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitinolyticbacter	Chitinolyticbacter albus
GCF_008033135.1|WP_148716273.1	GCF_008033135.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitinolyticbacter	Chitinolyticbacter meiyuanensis
GCF_025642115.1|WP_263126481.1	GCF_025642115.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitiniphilus	Chitiniphilus purpureus
GCF_014652315.1|WP_189458626.1	GCF_014652315.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Jeongeupia	Jeongeupia chitinilytica
GCF_016865585.1|WP_203536973.1	GCF_016865585.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Jeongeupia	Jeongeupia naejangsanensis
GCF_050916355.1|WP_432719792.1	GCF_050916355.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Jeongeupia	Jeongeupia wiesaeckerbachi
GCF_000378405.1|WP_019000974.1	GCF_000378405.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinimonas	Succinimonas amylolytica
GCF_900115655.1|WP_093140901.1	GCF_900115655.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Ruminobacter	Ruminobacter amylophilus
GCF_900445255.1|WP_113746017.1	GCF_900445255.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum	Anaerobiospirillum thomasii
GCF_016747875.1|WP_078928686.1	GCF_016747875.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	Succinivibrio dextrinosolvens
GCF_019448115.1|WP_219937636.1	GCF_019448115.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	Succinivibrio faecicola
GCF_000188195.1|WP_009143445.1	GCF_000188195.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinatimonas	Succinatimonas hippei
GCF_000482845.1|WP_084281584.1	GCF_000482845.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum	Anaerobiospirillum succiniciproducens
GCF_014202765.1|WP_184097289.1	GCF_014202765.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Silvimonas	Silvimonas terrae
GCF_030035605.1|WP_283149129.1	GCF_030035605.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Silvimonas	Silvimonas soli
GCF_039540575.1|WP_345013144.1	GCF_039540575.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Pseudaeromonas	Pseudaeromonas paramecii
GCF_046254905.1|WP_409420732.1	GCF_046254905.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Pseudaeromonas	Pseudaeromonas aegiceratis
GCF_042649925.1|WP_377149785.1	GCF_042649925.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Pseudaeromonas	Pseudaeromonas sharmana
GCF_000527035.1|WP_024872667.1	GCF_000527035.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	Tolumonas lignilytica
GCF_000023065.1|WP_012728901.1	GCF_000023065.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	Tolumonas auensis
GCF_014202415.1|WP_188025052.1	GCF_014202415.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	Tolumonas osonensis
GCF_000423285.1|WP_034985767.1	GCF_000423285.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Aquaspirillaceae	Laribacter	Laribacter hongkongensis
GCF_002892535.1|WP_102950340.1	GCF_002892535.1	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Aquella	Aquella oligotrophica
GCF_001611555.1|WP_066236914.1	GCF_001611555.1	Bacteria	Bacillota	Negativicutes		Acetonemataceae	Anaerosporomusa	Anaerosporomusa subterranea
GCF_000169155.1|WP_040683181.1	GCF_000169155.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Thermosinus	Thermosinus carboxydivorans
GCF_900102435.1|WP_093690268.1	GCF_900102435.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporolituus	Sporolituus thermophilus
GCF_000445445.2|WP_236614544.1	GCF_000445445.2	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	Sporomusa ovata
GCF_002257695.2|WP_169717058.1	GCF_002257695.2	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	Sporomusa acidovorans
GCF_041428575.1|WP_425059640.1	GCF_041428575.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	Sporomusa carbonis
GCF_001941975.2|WP_075752332.1	GCF_001941975.2	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	Sporomusa sphaeroides
GCF_007641255.1|WP_246105411.1	GCF_007641255.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	Sporomusa termitida
GCF_041428715.1|WP_084575682.1	GCF_041428715.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	Sporomusa malonica
GCF_003966895.1|WP_126306944.1	GCF_003966895.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Methylomusa	Methylomusa anaerophila
GCF_004340685.1|WP_132013253.1	GCF_004340685.1	Bacteria	Bacillota				Hydrogenispora	Hydrogenispora ethanolica
GCF_002257705.2|WP_094606715.1	GCF_002257705.2	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	Sporomusa silvacetica
GCF_900104455.1|WP_092072793.1	GCF_900104455.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Dendrosporobacter	Dendrosporobacter quercicolus
GCF_000426665.1|WP_026761705.1	GCF_000426665.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas artemidis
GCF_000234095.1|WP_342626175.1	GCF_000234095.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas infelix
GCF_014250475.1|WP_185980261.1	GCF_014250475.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas timonae
GCF_900114615.1|WP_090944092.1	GCF_900114615.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Pelosinus	Pelosinus propionicus
GCF_000430605.1|WP_027938510.1	GCF_000430605.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Anaeroarcus	Anaeroarcus burkinensis
GCF_900141835.1|WP_149735125.1	GCF_900141835.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Propionispora	Propionispora hippei
GCF_041428895.1|WP_371381673.1	GCF_041428895.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	Sporomusa aerivorans
GCF_041428605.1|WP_250725027.1	GCF_041428605.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	Sporomusa paucivorans
GCF_041428845.1|WP_371369733.1	GCF_041428845.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	Sporomusa rhizae
GCF_000271485.2|WP_007931276.1	GCF_000271485.2	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Pelosinus	Pelosinus fermentans
GCF_020819555.1|WP_229537363.1	GCF_020819555.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Pelosinus	Pelosinus baikalensis
GCF_900476375.1|WP_122629926.1	GCF_900476375.1	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Lucifera	Lucifera butyrica
GCF_004339805.1|WP_132082797.1	GCF_004339805.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Anaerospora	Anaerospora hongkongensis
GCF_018835585.1|WP_215830133.1	GCF_018835585.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Pelorhabdus	Pelorhabdus rhamnosifermentans
GCF_900086705.1|WP_110955620.1	GCF_900086705.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Anaerosinus	Anaerosinus massiliensis
GCF_900110485.1|WP_091749461.1	GCF_900110485.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Propionispora	Propionispora vibrioides
GCF_900187035.1|WP_027889518.1	GCF_900187035.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas hypermegale
GCF_000378365.1|WP_033405594.1	GCF_000378365.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas rupellensis
GCF_010669225.1|WP_039881480.1	GCF_010669225.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis
GCF_014201835.1|WP_183860414.1	GCF_014201835.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Pectinatus	Pectinatus brassicae
GCF_015732155.1|WP_196594401.1	GCF_015732155.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Pectinatus	Pectinatus sottacetonis
GCF_004341685.1|WP_132547509.1	GCF_004341685.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Pectinatus	Pectinatus cerevisiiphilus
GCF_015732185.1|WP_196604670.1	GCF_015732185.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Pectinatus	Pectinatus haikarae
GCF_014076555.1|WP_407672854.1	GCF_014076555.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Pectinatus	Pectinatus frisingensis
GCF_009695585.1|WP_154406691.1	GCF_009695585.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio slackiae
GCF_900141865.1|WP_080326095.1	GCF_900141865.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio lipolyticus
GCF_000208405.1|WP_006193976.1	GCF_000208405.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas sputigena
GCF_900129225.1|WP_072934241.1	GCF_900129225.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Schwartzia	Schwartzia succinivorans
GCF_000160695.1|WP_040572266.1	GCF_000160695.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas flueggei
GCF_900186465.1|WP_102493135.1	GCF_900186465.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas felix
GCF_000160555.1|WP_006697068.1	GCF_000160555.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas noxia
GCF_030644225.1|WP_304988077.1	GCF_030644225.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas dianae
GCF_000213975.1|WP_006306261.1	GCF_000213975.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Centipeda	Centipeda periodontii
GCF_900290285.1|WP_407695407.1	GCF_900290285.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas massiliensis
GCF_000381005.1|WP_019542405.1	GCF_000381005.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas bovis
GCF_000155955.1|WP_005841692.1	GCF_000155955.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella multacida
GCF_928722185.1|WP_278742402.1	GCF_928722185.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella jalaludinii
GCF_000424065.1|WP_026767470.1	GCF_000424065.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas ruminantium
GCF_009697385.1|WP_154619768.1	GCF_009697385.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas montiformis
GCF_008271295.1|WP_149171140.1	GCF_008271295.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas ruminis
GCF_008271345.1|WP_149188327.1	GCF_008271345.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas caprae
GCF_000381065.1|WP_019554253.1	GCF_000381065.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Propionispira	Propionispira raffinosivorans
GCF_900109225.1|WP_091828304.1	GCF_900109225.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Propionispira	Propionispira arboris
GCF_030273445.1|WP_309320419.1	GCF_030273445.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Anaerosinus	Anaerosinus gibii
GCF_964031165.1|WP_342228351.1	GCF_964031165.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	Rickettsiella	Rickettsiella endosymbiont of Rhagonycha lignosa
GCF_964031245.1|WP_342219423.1	GCF_964031245.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	Rickettsiella	Rickettsiella endosymbiont of Miltochrista miniata
GCF_000219355.1|WP_041185341.1	GCF_000219355.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Candidatus Midichloriaceae	Candidatus Midichloria	Candidatus Midichloria mitochondrii
GCF_036670005.1|WP_331256646.1	GCF_036670005.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Holosporales	Holosporaceae	Candidatus Bealeia	Candidatus Bealeia paramacronuclearis
GCF_001720395.1|WP_069312120.1	GCF_001720395.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia litoralis
GCF_009708955.1|WP_075275113.1	GCF_009708955.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_902459475.1|WP_170131788.1	GCF_902459475.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	Aquicella lusitana
GCF_902459485.1|WP_172622681.1	GCF_902459485.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	Aquicella siphonis
GCF_000384135.1|WP_019878714.1	GCF_000384135.1	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succinispira	Succinispira mobilis
GCF_928721695.1|WP_273187933.1	GCF_928721695.1	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister succinatiphilus
GCF_050219315.1|WP_427112261.1	GCF_050219315.1	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera sueciensis
GCF_900103535.1|WP_091652698.1	GCF_900103535.1	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera paucivorans
GCF_025144545.1|WP_009015191.1	GCF_025144545.1	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini
GCF_021044795.1|WP_105326806.1	GCF_021044795.1	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus hominis
GCF_900291475.1|WP_105326806.1	GCF_900291475.1	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus provencensis
GCF_000025305.1|WP_012937644.1	GCF_000025305.1	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus fermentans
GCF_900095825.1|WP_075579085.1	GCF_900095825.1	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus massiliensis
GCF_023497905.1|WP_249747311.1	GCF_023497905.1	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens
GCF_003945365.1|WP_125669199.1	GCF_003945365.1	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium
GCF_900112895.1|WP_093912365.1	GCF_900112895.1	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum	Succiniclasticum ruminis
GCF_000266945.1|WP_014809785.1	GCF_000266945.1	Bacteria	Thermodesulfobacteriota	Desulfomonilia	Desulfomonilales	Desulfomonilaceae	Desulfomonile	Desulfomonile tiedjei
GCF_002119425.1|WP_086034705.1	GCF_002119425.1	Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella	Desulfurella amilsii
GCF_900101285.1|WP_092128860.1	GCF_900101285.1	Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella	Desulfurella multipotens
GCF_000212395.1|WP_013756604.1	GCF_000212395.1	Bacteria	Thermodesulfobiota	Thermodesulfobiia	Thermodesulfobiales	Thermodesulfobiaceae	Thermodesulfobium	Thermodesulfobium narugense
GCF_003057965.1|WP_108309373.1	GCF_003057965.1	Bacteria	Thermodesulfobiota	Thermodesulfobiia	Thermodesulfobiales	Thermodesulfobiaceae	Thermodesulfobium	Thermodesulfobium acidiphilum
GCF_001705075.2|WP_065969106.1	GCF_001705075.2	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Acidiferrobacter	Acidiferrobacter thiooxydans
GCF_003721225.2|WP_123102896.1	GCF_003721225.2	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus sulfuriphilus
GCF_002847505.1|WP_101538109.1	GCF_002847505.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus marinus
GCF_018853465.2|WP_215843846.1	GCF_018853465.2	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus montserratensis
GCF_018853445.1|WP_215863126.1	GCF_018853445.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus concretivorus
GCF_009662475.1|WP_031570195.1	GCF_009662475.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus thiooxidans
GCF_001931655.1|WP_075323019.1	GCF_001931655.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus albertensis
GCF_018853815.1|WP_215885242.1	GCF_018853815.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus sulfurivorans
GCF_010378095.2|WP_163095280.1	GCF_010378095.2	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferrianus
GCF_018854495.2|WP_215876532.1	GCF_018854495.2	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferruginosus
GCF_000021485.1|WP_012536199.1	GCF_000021485.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferrooxidans
GCF_003966655.1|WP_113526823.1	GCF_003966655.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferridurans
GCF_016250455.1|WP_035195106.1	GCF_016250455.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferrivorans
GCF_028215975.1|WP_271779267.1	GCF_028215975.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferriphilus
GCF_000221025.1|WP_014003020.1	GCF_000221025.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus caldus
GCF_018854015.1|WP_215872011.1	GCF_018854015.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Igneacidithiobacillus	Igneacidithiobacillus copahuensis
GCF_023277115.1|WP_248886219.1	GCF_023277115.1	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus acidisediminis
GCF_001753165.1|WP_070072936.1	GCF_001753165.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter	Acidihalobacter aeolianus
GCF_000754095.2|WP_065089902.1	GCF_000754095.2	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter	Acidihalobacter prosperus
GCF_001753245.1|WP_070079919.1	GCF_001753245.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter	Acidihalobacter yilgarnensis
GCF_000024765.1|WP_012824051.1	GCF_000024765.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus	Halothiobacillus neapolitanus
